"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"2393","22963"," 23186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2394","22720"," 23165"," 23166"," 23167"," 23293"," 23295"," 23294"," 23023"," 23022"," 21313"," 21326"," 22460"," 84946"," 84947"," 84949"," 22178"," 23319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2395","22943"," 22118"," 22121"," 22119"," 21485"," 22219"," 21523"," 48194"," 20685"," 21156"," 22418"," 22311"," 22456"," 21407"," 85152"," 37500"," 48184"," 20754"," 22107"," 22393"," 22348"," 22423"," 47559B"," 21041"," 21447"," 22090"," 21197"," 48116"," 21754"," 22443"," 22799"," 22061"," 85202"," 37495"," 22808"," 22457"," 22207"," 22513"," 21462"," 21181"," 22802"," 23355"," 21706"," 21707"," 20682"," 20686"," 71477"," 23169"," 23015"," 21232"," 84997B"," 21914"," 22867"," 23470"," 82582"," 47591D"," 22621"," 22562"," 22563"," 22114"," 79321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2396","22728"," 21216"," 22371"," 22726"," 22725"," 85159A"," 22729"," 22468"," 22752"," 22968"," 22727"," 22730"," 22964"," 84380"," 22720"," 84378"," 79160"," 22276"," 47594B"," 47594A"," 22374"," 22375"," 20749"," 22779"," 22780"," 22960"," 21731"," 21558"," 21559"," 35004B"," 84946"," 22666"," 22243"," 22998"," 22665"," 20750"," 85232D"," 23084"," 22179"," 23108"," 23321"," 23322"," 22252"," 21259"," 22807"," 84947"," 22178"," 22943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2397","21879"," 21881"," 21882"," 21883"," 21884"," 22511"," 22752"," 22755"," 22754"," 22757"," 22758"," 84251B"," 84251G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2398","22752"," 22755"," 22753"," 22754"," 22757"," 22758"," 22756"," 23310"," 23280"," 22383"," 22492"," 71459"," 84945"," 21175"," 23164"," 23245"," 23171"," 22697"," 23080"," 22529"," 22553"," 22554"," 22556"," 20974"," 20975"," 23368"," 22505"," 23523"," 23540"," 23528"," 23529"," 23081"," 21833"," 22623"," 21889"," 23234"," 23366"," 23472"," 23471"," 22456"," 23012"," 23014"," 22798"," 22800"," 22801"," 82486"," 82483"," 23418"," 22464"," 22776"," 72760B"," 23409"," 22156"," 21385"," 21390"," 21916"," 23483"," 23433"," 35970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2399","47566"," 47566B"," 84849A"," 22831"," 21122"," 37495"," 21270"," 22797"," 23110"," 21671"," 22775"," 22772"," 21592"," 21591"," 22139"," 22138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2400","84946"," 84879"," 23109"," 85099C"," 20718"," 85099B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2401","22423"," 22750"," 22960"," 21116"," 21527"," 23173"," 23084"," 21843"," 85185B"," POST"," 23356"," 23318"," 23319"," 22144"," 21481"," 22580"," 21249"," 22942"," 22941"," 23082"," 23083"," 16169E"," 23354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2402","84029E"," 23356"," 22969"," 23444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2403","22507"," 22666"," 22840"," 20713"," 22411"," 85099C"," 20724"," 85099B"," 22383"," 20719"," 22355"," 85099F"," 22386"," 20725"," 82552"," 22178"," 84836"," 22835"," 22113"," 22111"," 21485"," 22112"," 21623"," 22720"," 22831"," 20711"," 21930"," 20712"," 21931"," 20978"," 20975"," 20979"," 84997D"," 84997C"," 84997B"," 84997A"," 21974"," 21975"," 21212"," 21469"," 84970S"," 84970L"," 21733"," 85123A"," 22384"," 21211"," 21210"," 82551"," 22457"," 20723"," 21626"," 21621"," 22499"," 21929"," 22265"," 22284"," 22267"," 22251"," 22228"," 20727"," 84029G"," 20726"," 20728"," 21917"," 47566B"," 22356"," 21035"," 21041"," 21977"," 84991"," 84978"," 84987"," 20977"," 20974"," 20973"," 23205"," 23201"," 23207"," 23199"," 23206"," 23204"," 23182"," 22670"," 84946"," 71459"," 84755"," 22672"," 22488"," 23298"," 22665"," 22892"," 47590B"," 22669"," 22668"," 21381"," 47591D"," 21918"," 21937"," 23170"," 22699"
"2404","22596"," 23131"," 22158"," 23132"," 84879"," 21136"," 72760B"," 22171"," 22077"," 23300"," 23273"," PADS"," 23329"," 23405"," 23404"," 23393"," 23227"," 22138"," 23431"," 23433"," 23217"," 23213"," 22969"," 22693"," 22464"," 35970"," 23274"," 22593"," 22594"," 22595"," 22623"," 22588"," 22739"," 22735"," 23330"," 22089"," 23489"," 84991"," 21212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2405","23681"," 22191"," 23243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2406","85025C"," 21481"," 21221"," 22466"," 21258"," 21108"," 22961"," 22398"," 16225"," 35961"," 72819"," 22969"," 21896"," 18007"," 84946"," 22748"," 21071"," 22540"," 22539"," 20982"," 20981"," 22489"," 16236"," 16219"," 22418"," 21832"," 21279"," 48187"," 22792"," 16048"," 22112"," 23050"," 23284"," 22379"," 22522"," 22523"," 23184"," 21730"," 22520"," 21747"," 21746"," 22138"," 21735"," 22925"," 21714"," 22607"," 21257"," 84879"," 21212"," 20725"," 22504"," 23052"," 85213"," 21868"," 23065"," 84755"," 20723"," 22501"," 21936"," 22114"," 22835"," 21479"," 71477"," 23090"," 23100"," 22695"," 23215"," 82483"," 48188"," 23048"," 23061"," 23133"," 21967"," 23157"," 72817"," 82486"," 22355"," 23118"," 22690"," 22460"," 22666"," 22621"," 23300"," 23083"," 22928"," 22469"," 22776"," 23534"," 23503"," 22144"," 35970"," 79403",NA,NA,NA,NA,NA,NA,NA,NA
"2407","85123A"," 21733"," 71477"," 84356"," 84347"," 72799E"," 72799C"," 72800E"," 72800C"," 72800B"," 23320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2408","22725"," 22726"," 22727"," 22840"," 22841"," 22843"," 22842"," 21876"," 21871"," 21877"," 82582"," 85152"," 21181"," 21169"," 21903"," 23182"," 21908"," 82551"," 82552"," 21930"," 85099F"," 85099C"," 22848"," 22849"," 22846"," 22193"," 22192"," 22191"," 22730"," 22699"," 21211"," 84988"," 22938"," 22427"," 22626"," 22457"," 22485"," 82484"," 23048"," 23042"," 23041"," 23040"," 22084"," 22083"," 22090"," 47590B"," 47590A"," 47566"," 22432"," 22431"," 84077"," 21891"," 21746"," 21749"," 22436"," 22439"," 22437"," 22682"," 22681"," 22680"," 22679"," 22678"," 22677"," 22676"," 22671"," 22670"," 22672"," 22674"," 22673"," 22675"," 22440"," 20982"," 20983"," 22413"," 82580"," 22686"," 22685"," 22684"," 22683"," 84949"," 84946"," 84970L"," 23144"," 71459"," 84755"," 22170"," 22169"," 22296"," 22297"," 22295"," 22294"," 23132"," 23064"," 22385"," 21934"," 22411"," 21928"," 21929"," 22386"," 22379"
"2409","22361"," 84356"," 35638B"," 47566"," 23298"," 47566B"," 20828"," 22489"," 22768"," 23013"," 21773"," 22789"," 23023"," 84755"," 22607"," 48187"," 22430"," 48188"," 22469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2410","22464"," 21755"," 22485"," 22487"," 21622"," 21926"," 21626"," 22499"," 22611"," 21623"," 21756"," 22673"," 21754"," 82580"," 22855"," 85123A"," 22469"," 22470"," 23322"," 23323"," 23321"," 22268"," 22266"," 22269"," 22287"," 23328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2411","22521"," 22520"," 22523"," 22522"," 21890"," 21891"," 23207"," 20728"," 21936"," 20725"," 22382"," 15036"," 22693"," 22617"," 22418"," 22138"," 21915"," 21791"," 21889"," 21705"," 21703"," 22549"," 21790"," 22493"," 22561"," 22621"," 21232"," 21231"," 22964"," 84380"," 84378"," 22960"," 22993"," 22666"," 21868"," 84945"," 21912"," 21914"," 21876"," 22966"," 23206"," 21877"," 22961"," 22492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412","85212"," 84916"," 84820"," 84509G"," 47503A"," 22647"," 22481"," 21620"," 21439"," 22228"," 85187"," 21115"," 85159A"," 22512"," 85054"," 85186A"," 22247"," 22782"," 21430"," 21259"," 84832"," 72818"," 21824"," 23245"," 22470"," 23323"," 23503"," 23367"," 23368"," 23509"," 22492"," 22077"," 21326"," 22187"," 23100"," 21262"," 35599B"," 35970"," 22578"," 20668"," 22489"," 21703"," 21790"," 21889"," 21891"," 21888"," 23434"," 21915"," 23144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2413","22601"," 22470"," 21080"," 21212"," 20972"," 20971"," 22147"," 21733"," 82494L"," 21181"," 21870"," 21544"," 21917"," 21868"," 85123A"," 22961"," 21704"," 21790"," 20724"," 20685"," 21524"," 21232"," 84978"," 22077"," 22993"," 22570"," 21528"," 22558"," 22138"," 22617"," 37495"," 21155"," 22175"," 21534"," 23284"," 23301"," 22139"," 22568"," 23166"," 21673"," 21672"," 23167"," 21211"," 23306"," 22661"," 23227"," 21791"," 47591D"," 23187"," 21975"," 82482"," 23322"," 23321"," 23323"," 21213"," 22144"," 22949"," 22951"," 23390"," 23400"," 23377"," 22577"," 22950"," 23100"," 23311"," 23312"," 22602"," 23334"," 23108"," 21286"," 23372"," 23157"," 23231"," 21498"," 22142"," 23214"," 23275"," 21802"," 23212"," 23210"," 21231"," 22379"," 22909"," 23691"," 21889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2414","22209"," 22492"," 22560"," 23086"," 23284"," 22925"," 22928"," 22927"," 47566"," 84945"," 85230B"," 85230G"," 85230E"," 48194"," 22423"," 20711"," 21931"," 21033"," 20996"," 21563"," 22208"," 85123A"," 23076"," 21224"," 21219"," 21642"," 22418"," 10135"," 23382"," 21787"," 21788"," 21789"," 35648"," 23088"," 85026B"," 85183A"," 85183B"," 23493"," 22357"," 22838"," 21217"," 22720"," 23119"," 84692"," 84279P"," 51014A"," 51014C"," 22865"," 22633"," 20973"," 21790"," 20712"," 21929"," 21928"," 21930"," 22386"," 23201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2415","22568"," 22570"," 23006"," 23000"," 20723"," 20719"," 21983"," 21981"," 21878"," 22690"," 48187"," 82552"," 20749"," 22554"," 22553"," 22087"," 22720"," 20728"," 20725"," 85088"," 20967"," 22150"," 20975"," 20973"," 20974"," 22779"," 20685"," 21524"," 48184"," 48194"," 48188"," 22895"," 84581"," 22621"," 22759"," 22030"," 21506"," 22675"," 22674"," 22672"," 21901"," 21902"," 84879"," 21754"," 84755"," 84687"," 20727"," 22569"," 21967"," 21877"," 21980"," 20984"," 23237"," 23240"," 22961"," 22557"," 23294"," 20969"," 21985"," 21429"," 48116"," 22551"," 22147"," 15036"," 21497"," 16161P"," 23028"," 23029"," 23031"," 23032"," 22163"," 20726"," 22382"," 22383"," 23206"," 23209"," 22689"," 22726"," 22727"," 22730"," 23251"," 23252"," 21914"," 21915"," 23243"," 37340"," 85204"," 22620"," 16008"," 47504K"," 22812"," 21744"," 22780"," 21990"," 22591"," 22582"," 22584"," 22043"," 22049"," 23191"
"2416","23322"," 23323"," 23333"," 22574"," 23212"," 85048"," 23213"," 23263"," 22835"," 23356"," 23355"," 23404"," 23403"," 23406"," 23401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2417","22670"," 85123A"," 82483"," 82486"," 82484"," 82494L"," 82482"," 84946"," 22792"," 82552"," 82583"," 22791"," 23110"," 23147"," 23418"," 23138"," 23394"," 84947"," 21181"," 22831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2418","23298"," 23293"," 22577"," 23434"," 22578"," 22960"," 84375"," 22138"," 21912"," 22620"," 22619"," 22928"," 22431"," 22822"," 23461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2419","23316"," 23315"," 23342"," 22191"," 23341"," 22509"," 23548"," 21495"," 16161U"," 21497"," 22048"," 22715"," 22817"," 22037"," 21504"," 22026"," 22983"," 22819"," 21506"," 21523"," 22847"," 22725"," 22728"," 22726"," 22727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2420","22086"," 85123A"," 22866"," 22865"," 21982"," 21967"," 22084"," 20718"," 20724"," 21210"," 21212"," 21452"," 21479"," 21485"," 21868"," 21871"," 21928"," 21929"," 21930"," 21931"," 21955"," 21974"," 21977"," 22111"," 22112"," 22113"," 22132"," 22189"," 22382"," 22384"," 22423"," 22502"," 22607"," 22834"," 22952"," 48138"," 79321"," 84077"," 84692"," 84991"," 85049E"," 22077"," 21034"," 22690"," 22199"," 22557"," 22180"," 22508"," 22461"," 21623"," 22424"," 84992"," 22941"," 22107"," 22109"," 37449"," 22809"," 22736"," 22630"," 22659"," 22629"," 22411"," 22636"," 22310"," 22416"," 84988"," 21098"," 22417"," 21877"," 84378"," 21657"," 84380"," 22738"," 22931"," 22930"," 22937"," 22961"," 22956"," 22910"," 84375"," 22988"," 21481"," 22943"," 21975"," 22951"," 22971"," 21524"," 22977"," 22975"," 22972"," 22973"," 22294"," 84879"," 21875"," 84987"," 21383"," 20751"," 22281"," 22957"," 21457"
"2421","22108"," 85212"," 82613B"," 82613C"," 82613D"," 84818"," 84823"," 84826"," 22961"," 22666"," 22470"," 22196"," 84991"," 22851"," 22111"," 16156S"," 22050"," 22568"," 22570"," 22150"," 22720"," 22722"," 22978"," 22980"," 22356"," 22661"," 22355"," 20723"," 20724"," 20716"," 20717"," 22989"," 21877"," 20711"," 20713"," 21033"," 47599A"," 47599B"," 22962"," 22963"," 22652"," 20971"," 22586"," 22229"," 84228"," 85187"," 22693"," 22382"," 47580"," 37500"," 21899"," 21902"," 21524"," 22691"," 21164"," 82552"," 82551"," 82583"," 22084"," 22644"," 22645"," 22646"," 22175"," 22176"," 47591D"," 20728"," 22256"," 84459A"," 22779"," 22780"," 21399"," 21397"," 21400"," 85027L"," 85078"," 22982"," 22979"," 23180"," 20996"," 21373"," 22400"," 47504H"," 84926E"," 84929"," 20719"," 23204"," 23205"," 23329"," 84987"," 22950"," 23196"," 23220"," 23264"," 23245"," 23296"," 23328"," 23343"," 23344"," 23355"," 22596"
"2422","22423"," 22794"," 22781"," 22467"," 21843"," 21217"," 22676"," 22677"," 22680"," 22681"," 22682"," 22683"," 22684"," 22685"," 22678"," 22679"," 22722"," 22720"," 22846"," 22849"," 22424"," 16156S"," 21498"," 23299"," 22847"," 23075"," 47590B"," 47590A"," 47566"," 82580"," 23169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2423","22907"," 22507"," 22505"," 22312"," 22311"," 22313"," 22382"," 22467"," 22621"," 22027"," 22554"," 22551"," 22477"," 22478"," 22245"," 22123"," 23179"," 22960"," 22662"," 20725"," 21506"," 22035"," 22781"," 22584"," 85078"," 84380"," 22813"," 85094"," 22722"," 72598"," 22457"," 22148"," 22030"," 22195"," 22196"," 84531A"," 84531B"," 22899"," 21156"," 22367"," 47593B"," 47593A"," 21043"," 21038"," 22558"," 84988"," 22961"," 22131"," 22993"," 22084"," 21558"," 22353"," 22666"," 22983"," 21559"," 22274"," 22272"," 22271"," 22273"," 47599B"," 20972"," 20971"," 22147"," 22150"," 22587"," 22566"," 22652"," 22149"," 20774"," 22619"," 21890"," 22384"," 20727"," 20726"," 47591D"," 22898"," 22719"," 22728"," 22729"," 22432"," 22751"," 85227"," 22555"," 22556"," 22553"," 22569"," 22570"," 22568"," 84951A"," 84692"," 85045"," 21787"," 21786"," 85116"," 23124"," 22417"," 84992"," 21213"," 21832"," 21976"
"2424","M"," 23438"," 23129"," 21802"," 23334"," 22155"," 22154"," 22153"," 23331"," 23266"," 21803"," 21390"," 21804"," 22589"," 22694"," 22470"," 23321"," 23323"," 23322"," 23469"," 23470"," 20956"," 21534"," 22891"," 37489D"," 37489B"," 21034"," 37489A"," 22465"," 23430"," 23428"," 23429"," 21983"," 21986"," 21530"," 21528"," 22784"," 23526"," 21933"," 21733"," 23535"," 23536"," 71477"," 85123A"," 21932"," 22835"," 22112"," 21485"," 22111"," 23355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2425","37450"," 20668"," 22818"," 22816"," 22043"," 22044"," 22042"," 85032D"," 85049A"," 22910"," 22086"," 72816"," 35957"," 17003"," 22089"," 22413"," 46000S"," 21041"," 22900"," 22139"," 22165"," 22715"," 85123A"," 22978"," 22046"," 22047"," 23230"," 22710"," 23173"," 23175"," 23174"," 22776"," 22423"," 22699"," 22697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426","21754"," 84406B"," 22189"," 22666"," 22720"," 22907"," 22730"," 22727"," 22084"," 21621"," 47590A"," 23138"," 23147"," 23201"," 23203"," 23209"," 85066"," 22470"," 23132"," 22469"," 22776"," 22502"," 22501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2427","79321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
